timestamp,date,activity
2009-11-14 21:00:00,2009-11-14,202
2009-11-14 21:01:00,2009-11-14,275
2009-11-14 21:02:00,2009-11-14,142
2009-11-14 21:03:00,2009-11-14,0
2009-11-14 21:04:00,2009-11-14,28
2009-11-14 21:05:00,2009-11-14,195
2009-11-14 21:06:00,2009-11-14,83
2009-11-14 21:07:00,2009-11-14,36
2009-11-14 21:08:00,2009-11-14,83
2009-11-14 21:09:00,2009-11-14,12
2009-11-14 21:10:00,2009-11-14,55
2009-11-14 21:11:00,2009-11-14,605
2009-11-14 21:12:00,2009-11-14,1076
2009-11-14 21:13:00,2009-11-14,948
2009-11-14 21:14:00,2009-11-14,550
2009-11-14 21:15:00,2009-11-14,97
2009-11-14 21:16:00,2009-11-14,73
2009-11-14 21:17:00,2009-11-14,325
2009-11-14 21:18:00,2009-11-14,666
2009-11-14 21:19:00,2009-11-14,55
2009-11-14 21:20:00,2009-11-14,315
2009-11-14 21:21:00,2009-11-14,294
2009-11-14 21:22:00,2009-11-14,21
2009-11-14 21:23:00,2009-11-14,73
2009-11-14 21:24:00,2009-11-14,131
2009-11-14 21:25:00,2009-11-14,384
2009-11-14 21:26:00,2009-11-14,100
2009-11-14 21:27:00,2009-11-14,55
2009-11-14 21:28:00,2009-11-14,40
2009-11-14 21:29:00,2009-11-14,38
2009-11-14 21:30:00,2009-11-14,21
2009-11-14 21:31:00,2009-11-14,9
2009-11-14 21:32:00,2009-11-14,147
2009-11-14 21:33:00,2009-11-14,384
2009-11-14 21:34:00,2009-11-14,216
2009-11-14 21:35:00,2009-11-14,97
2009-11-14 21:36:00,2009-11-14,131
2009-11-14 21:37:00,2009-11-14,19
2009-11-14 21:38:00,2009-11-14,73
2009-11-14 21:39:00,2009-11-14,36
2009-11-14 21:40:00,2009-11-14,0
2009-11-14 21:41:00,2009-11-14,0
2009-11-14 21:42:00,2009-11-14,232
2009-11-14 21:43:00,2009-11-14,284
2009-11-14 21:44:00,2009-11-14,50
2009-11-14 21:45:00,2009-11-14,45
2009-11-14 21:46:00,2009-11-14,16
2009-11-14 21:47:00,2009-11-14,19
2009-11-14 21:48:00,2009-11-14,55
2009-11-14 21:49:00,2009-11-14,22
2009-11-14 21:50:00,2009-11-14,0
2009-11-14 21:51:00,2009-11-14,0
2009-11-14 21:52:00,2009-11-14,0
2009-11-14 21:53:00,2009-11-14,216
2009-11-14 21:54:00,2009-11-14,216
2009-11-14 21:55:00,2009-11-14,22
2009-11-14 21:56:00,2009-11-14,1183
2009-11-14 21:57:00,2009-11-14,1183
2009-11-14 21:58:00,2009-11-14,2084
2009-11-14 21:59:00,2009-11-14,1221
2009-11-14 22:00:00,2009-11-14,1342
2009-11-14 22:01:00,2009-11-14,918
2009-11-14 22:02:00,2009-11-14,1386
2009-11-14 22:03:00,2009-11-14,758
2009-11-14 22:04:00,2009-11-14,861
2009-11-14 22:05:00,2009-11-14,1301
2009-11-14 22:06:00,2009-11-14,979
2009-11-14 22:07:00,2009-11-14,979
2009-11-14 22:08:00,2009-11-14,1430
2009-11-14 22:09:00,2009-11-14,1673
2009-11-14 22:10:00,2009-11-14,2084
2009-11-14 22:11:00,2009-11-14,1571
2009-11-14 22:12:00,2009-11-14,782
2009-11-14 22:13:00,2009-11-14,567
2009-11-14 22:14:00,2009-11-14,498
2009-11-14 22:15:00,2009-11-14,624
2009-11-14 22:16:00,2009-11-14,451
2009-11-14 22:17:00,2009-11-14,782
2009-11-14 22:18:00,2009-11-14,533
2009-11-14 22:19:00,2009-11-14,624
2009-11-14 22:20:00,2009-11-14,1183
2009-11-14 22:21:00,2009-11-14,711
2009-11-14 22:22:00,2009-11-14,0
2009-11-14 22:23:00,2009-11-14,0
